label,cleaned_text
0,amazing hahahah thank could believe saw really sweet yess song
0,thanx dude bit long shot r going come see lads edinburgh free comedy shows pinky
0,surgery arms success continue pt refine range motion thanks prayers fingers crossed
0,tried dresses getting ready charity event tomorrow southamptons glass wine glasses
0,early get ready sons medieval fair think costume disaster fun brownies look good
0,loves light 5 last bkfst summer science crew nemo going sing today
0,ashton kutchner however spelt tweets much following anymore could see everyone else
0,lmao aw amazing think could ever get used things like hey hah aw dna stuffs
0,love trilogy actually prefer books ok oooo reminds iou email let forget
0,real plans involve cutting grass plans sis come week 2 rainbow paradefun
0,great granddad fought ww1 france war great granddad may known granddad
0,got tweetie ipod touch pretty sweet ha got chance listen fleet foxes yet lolla
0,one yeari actually love blackberry encouraged many buy thembut phone mos def tops
0,please send dewsoldiergirl confirmation rejoin community boards left free
0,favorite song new cd paranoid hey baby bout cds video girl bb good shelf tonight
0,becoming major fan saltwater pools done swimming still smell like ocean oh discoveries summer
0,actually eight million stephenie meyer fans suggestion change one blame
0,hi shannon movies unrelated raw actually please go info films
0,give good rub towel quick back scratching brush followed doggy treat biscuits
0,eyeballs billinghowever happier thoughts getting thru hoping someone may pair tfc tix sale
0,preparing heckling material cfpdf session way want cover images compression feel free
0,read excerpt really wait book come amazing joining email list
0,feel good get lots done far today piano practice done pilates cleaned rabbit
0,4 hours past bedtime love getting lost crochet even mess take halfway apart fix
0,actually totally unpacked night got home laundry next day groceriesoops
0,way raise money cure nf train sample fundraiser
0,mistaken uncle pm angamali antwics gone case
0,aww get tweet goodnight morningafternoon ill catch next time soon tca hugs
0,like still seem surprised see shows haha 10 years think anything change
0,finally done bathroom almost 2 yrs late happy done put pics tomorrow good night good morning
0,hi mileeey friend wait come spain excited love songs great
0,night babies got vh1 thing check pics
0,rosin yes thought maybe need use every day butter fingers thanks
0,oh refreshment everything supposed good sir way congrats becks arrival
0,sweet friend mine gave penny penny made 1943 maybe could give devs
0,sleepyheadin airportcomin back nyhow r guys far cnt wait com homehey andy cook last nite though
0,iam realy liking new seed manager sure looks lot better old test seed worked well want real seed
0,got invited rd golf afternoon sales dept work damn hate golf fun driving carts
0,woah nick done w school wow risk sounding weirdsketchy proud guys r great influences
0,woke woo love job anymore got start putting stuff gumtree europecanada trip excited
0,sorry dint mean hey watched palindromes today loved thanks million weird though
0,jason must darn suprised see local tv crew people indeed random act tweet mastery
0,found barnes noble gift card bought wait receive really help
0,pretty sure 5pm assuming goes planned 5pm time would mean maryland night hotel seattle atl
0,nothing better boat except maybe making whole lake trip w
0,gives pass three pughug free hug anyone
0,check ubertwitter cool kids fellow twitter addict
0,shaking headno team carra one strong resiliant often unsing hero crucial
0,hosted wonderful imagination innocent fun made relax 3d effect good enjoy
0,eeeek good luck zeena rock itttt jb inspirational lyric donttt forgetttt toooo takeeee breathhhhh
0,talented amazing person may god bless deserve hope come australia jb
0,hit sack good ping tomorrow catch stream goodnight zzzzzzzzzz
0,well mouth forehead stopped throbbing getting better think much tolerable
0,oh something work around associate everyone imagine underwear
0,follow friday singer songwriter honest friendly female artist ever met online
0,believe almost tempted try would probably get new shoes though chucks
0,lol craziness hopefully make go club junkies like 1st semester lol good thimesssss
0,watching nba playoff coverage favourite question jazz chance lakers everyone answer far
0,working 2 readd need 2 go 2 sleep sorry made come great day 2morrow
0,watched fausto really love laugh makes anyone laugh haha say harry missing
0,famous circus flying trapeze family stuffed animal trapeze launched furry ass
0,lmfao two spiders racing around living room ceiling mines called jonas mums called bones lol go jonas
0,omg watching ice princess lmao lurvvee disney 2 lmao destined sisters yes niley equals love
0,got home work1st day vacation lots job security plenty catchup work good thing 3 job
0,people know one coolesti roll neva act foolishjust mistake kindness weakness
0,hahaaa lmao ha glad thought hard sweet lol mind fed poisonous kiwis
0,finally home rain gloomy day guess jus sit home watch movies eat popcorn dayy
0,going pretend see comments guys stereotypical course carry
0,lsu whips razorbacks busy coaching pauls 910 yr old baseball team victoria 7 spent time mom twin
0,yes poor thing obviously appeals certain demographic think though still making mind
0,inaaa ooh fun last night ahaha yay 4b classroom near thirty minutes
0,sexy costumes sexy lingerie sexy leather much selling church fits drive wild
0,worse humongous htc things used besides noone ever calls moot point
0,cool highlight game last year thought good see res evil 5 early crash commando fun
0,even though get 7am luxury tomorrow think still going get early night sleepy gnight folks
0,retweeter personally believe tweet effect weekly purge take care things
0,works cooking shows far time frame well tylenol headache
0,cleaning getiong rid skin chicken wrong hate love cooking though lol food best friend
0,hi scott reading book good start making affirmations box tomorrow thanks
0,amazing show salt lake loved super special awesome many words describe thank hard work
0,twitterific 2x iphone tweetie 12x mac think via nah mac would rather use seesmic desktop
0,kind business working saw tweet recommended joel bauer friend mine
0,clearly best cousin ever took mine ice cream right mom said baaaaaaad
